Executing stage: GPzInformer @ 2024-08-29 12:51:45.505644
Inserting handle into data store.  output_col_remapper_1: ./output_col_remapper_1.pq, inform_GPz
ngal: 14253
training model...
Iter	 logML/n 		 Train RMSE		 Train RMSE/n		 Valid RMSE		 Valid MLL		 Time    
   1	 4.7421739e-01	 1.4867333e-01	 4.8527397e-01	 1.5701205e-01	[ 4.4371359e-01]	 1.5393472e-01
   2	 8.0912271e-01	 1.2071050e-01	 8.3718758e-01	 1.2539815e-01	[ 8.3420931e-01]	 1.5604997e-01
   3	 9.5899126e-01	 1.2605976e-01	 9.8551654e-01	 1.3255307e-01	[ 9.7968069e-01]	 8.8391066e-02
   4	 9.9265574e-01	 1.2655372e-01	 1.0222234e+00	 1.3270554e-01	[ 1.0145097e+00]	 1.4791584e-01
   5	 1.0133803e+00	 1.2831983e-01	 1.0424024e+00	 1.3517065e-01	[ 1.0322480e+00]	 5.9092999e-02
   6	 1.0455339e+00	 1.3144939e-01	 1.0737600e+00	 1.3948962e-01	[ 1.0589962e+00]	 5.1035166e-02
   7	 1.0677154e+00	 1.3247133e-01	 1.0970220e+00	 1.4081282e-01	[ 1.0776992e+00]	 5.5096865e-02
   8	 1.0975805e+00	 1.3400038e-01	 1.1272761e+00	 1.4264837e-01	[ 1.1026094e+00]	 5.2742004e-02
   9	 1.1297583e+00	 1.3502174e-01	 1.1608901e+00	 1.4391491e-01	[ 1.1276007e+00]	 5.1243067e-02
  10	 1.1469871e+00	 1.3499709e-01	 1.1774038e+00	 1.4347815e-01	[ 1.1481923e+00]	 1.1427808e-01
  11	 1.1740714e+00	 1.3519327e-01	 1.2051619e+00	 1.4346869e-01	[ 1.1743618e+00]	 5.2389860e-02
  12	 1.2083834e+00	 1.3536116e-01	 1.2411385e+00	 1.4324580e-01	[ 1.2072601e+00]	 5.1795244e-02
  13	 1.2273090e+00	 1.3486757e-01	 1.2589485e+00	 1.4192723e-01	[ 1.2373220e+00]	 1.0050583e-01
  14	 1.2457919e+00	 1.3477383e-01	 1.2777964e+00	 1.4128359e-01	[ 1.2605758e+00]	 4.9448967e-02
  15	 1.2733560e+00	 1.3490375e-01	 1.3071085e+00	 1.4059231e-01	[ 1.2946417e+00]	 4.9500942e-02
  16	 1.2876350e+00	 1.3445506e-01	 1.3195512e+00	 1.3889305e-01	[ 1.3213871e+00]	 5.5466890e-02
  17	 1.2975962e+00	 1.3482998e-01	 1.3311579e+00	 1.3935111e-01	[ 1.3307980e+00]	 4.8676014e-02
  18	 1.3036240e+00	 1.3497515e-01	 1.3376021e+00	 1.3912449e-01	[ 1.3399448e+00]	 5.1159143e-02
  19	 1.3117928e+00	 1.3511270e-01	 1.3456446e+00	 1.3867204e-01	[ 1.3523675e+00]	 5.2227974e-02
  20	 1.3154757e+00	 1.3524382e-01	 1.3496244e+00	 1.3857309e-01	[ 1.3577699e+00]	 5.2585840e-02
  21	 1.3224032e+00	 1.3545417e-01	 1.3569647e+00	 1.3837625e-01	[ 1.3675887e+00]	 4.8148870e-02
  22	 1.3313981e+00	 1.3564866e-01	 1.3662363e+00	 1.3813645e-01	[ 1.3793178e+00]	 5.3415775e-02
  23	 1.3475192e+00	 1.3591171e-01	 1.3828613e+00	 1.3780642e-01	[ 1.3990262e+00]	 4.8829079e-02
  24	 1.3741596e+00	 1.3620904e-01	 1.4095275e+00	 1.3736142e-01	[ 1.4285375e+00]	 5.2533150e-02
  25	 1.3871391e+00	 1.3633743e-01	 1.4262760e+00	 1.3712850e-01	[ 1.4484902e+00]	 5.1728249e-02
  26	 1.4787260e+00	 1.3384650e-01	 1.5149293e+00	 1.3535851e-01	[ 1.5363397e+00]	 5.3441048e-02
  27	 1.5036834e+00	 1.3260294e-01	 1.5382919e+00	 1.3454903e-01	[ 1.5588450e+00]	 1.4948368e-01
  28	 1.5194239e+00	 1.3158364e-01	 1.5525595e+00	 1.3404305e-01	[ 1.5715995e+00]	 9.9287987e-02
  29	 1.5316821e+00	 1.3203661e-01	 1.5647565e+00	 1.3488178e-01	[ 1.5826247e+00]	 5.1974058e-02
  30	 1.5460944e+00	 1.3512008e-01	 1.5810998e+00	 1.3884079e-01	[ 1.5971117e+00]	 5.2610874e-02
  31	 1.5509337e+00	 1.3497616e-01	 1.5845240e+00	 1.3914276e-01	[ 1.5994782e+00]	 4.8607826e-02
  32	 1.5760494e+00	 1.3410126e-01	 1.6111159e+00	 1.3841121e-01	[ 1.6275485e+00]	 9.7537041e-02
  33	 1.6548149e+00	 1.2965880e-01	 1.6872506e+00	 1.3538388e-01	[ 1.7036009e+00]	 4.8848867e-02
  34	 1.6877025e+00	 1.2554570e-01	 1.7201627e+00	 1.3146682e-01	[ 1.7404656e+00]	 1.0079789e-01
  35	 1.7077506e+00	 1.2462133e-01	 1.7401621e+00	 1.3091307e-01	[ 1.7612435e+00]	 4.8856020e-02
  36	 1.7742240e+00	 1.2497392e-01	 1.8073049e+00	 1.3242840e-01	[ 1.8309807e+00]	 5.0864935e-02
  37	 1.7886172e+00	 1.2475553e-01	 1.8202869e+00	 1.3246167e-01	[ 1.8411106e+00]	 1.5296197e-01
  38	 1.8002497e+00	 1.2602479e-01	 1.8299482e+00	 1.3423104e-01	[ 1.8461167e+00]	 5.2711964e-02
  39	 1.8177948e+00	 1.2844519e-01	 1.8496441e+00	 1.3710881e-01	[ 1.8682675e+00]	 4.8892260e-02
  40	 1.8237448e+00	 1.2866023e-01	 1.8549997e+00	 1.3718738e-01	[ 1.8730822e+00]	 4.8321009e-02
  41	 1.8272296e+00	 1.2917470e-01	 1.8580800e+00	 1.3740793e-01	[ 1.8758082e+00]	 1.0197783e-01
  42	 1.8347372e+00	 1.2858196e-01	 1.8657504e+00	 1.3601982e-01	[ 1.8857929e+00]	 4.9241066e-02
  43	 1.8411166e+00	 1.2916240e-01	 1.8723229e+00	 1.3571946e-01	[ 1.8928541e+00]	 5.1568031e-02
  44	 1.8564555e+00	 1.3186209e-01	 1.8881595e+00	 1.3571311e-01	[ 1.9067524e+00]	 4.9070835e-02
  45	 1.8727186e+00	 1.3397670e-01	 1.9051397e+00	 1.3621150e-01	[ 1.9180208e+00]	 4.8804760e-02
  46	 1.8915005e+00	 1.3669247e-01	 1.9228498e+00	 1.3666695e-01	[ 1.9253756e+00]	 5.0035954e-02
  47	 1.9074128e+00	 1.3295110e-01	 1.9391750e+00	 1.3842254e-01	[ 1.9286020e+00]	 5.2722216e-02
  48	 1.9118021e+00	 1.3081714e-01	 1.9429257e+00	 1.3699211e-01	[ 1.9356495e+00]	 1.0016704e-01
  49	 1.9123721e+00	 1.3044877e-01	 1.9432765e+00	 1.3670232e-01	[ 1.9362604e+00]	 5.0466061e-02
  50	 1.9133298e+00	 1.3036665e-01	 1.9439414e+00	 1.3654529e-01	[ 1.9365559e+00]	 4.9104214e-02
  51	 1.9143781e+00	 1.3054509e-01	 1.9447981e+00	 1.3664353e-01	[ 1.9367044e+00]	 4.9628973e-02
  52	 1.9167730e+00	 1.3105953e-01	 1.9470004e+00	 1.3713616e-01	[ 1.9375729e+00]	 5.0029039e-02
  53	 1.9227115e+00	 1.3213791e-01	 1.9527651e+00	 1.3839124e-01	[ 1.9407555e+00]	 5.0724983e-02
  54	 1.9336810e+00	 1.3318466e-01	 1.9638528e+00	 1.4012759e-01	[ 1.9483178e+00]	 5.0709963e-02
  55	 1.9432825e+00	 1.3510669e-01	 1.9741081e+00	 1.4316089e-01	[ 1.9558157e+00]	 4.9094915e-02
  56	 1.9497719e+00	 1.3538492e-01	 1.9811128e+00	 1.4401029e-01	[ 1.9642077e+00]	 5.3321123e-02
  57	 1.9542657e+00	 1.3879530e-01	 1.9864467e+00	 1.4803245e-01	[ 1.9695798e+00]	 9.9773884e-02
  58	 1.9548800e+00	 1.3364929e-01	 1.9870041e+00	 1.4311746e-01	[ 1.9807640e+00]	 4.9055099e-02
  59	 1.9625242e+00	 1.3545889e-01	 1.9950822e+00	 1.4464115e-01	[ 1.9877126e+00]	 5.0971270e-02
  60	 1.9635266e+00	 1.3536034e-01	 1.9960834e+00	 1.4443271e-01	[ 1.9909769e+00]	 4.8927069e-02
  61	 1.9635479e+00	 1.3525096e-01	 1.9961266e+00	 1.4431383e-01	[ 1.9914400e+00]	 1.0258794e-01
  62	 1.9640499e+00	 1.3482155e-01	 1.9965512e+00	 1.4379815e-01	[ 1.9933858e+00]	 5.3674221e-02
  63	 1.9661513e+00	 1.3472127e-01	 1.9980862e+00	 1.4328210e-01	[ 1.9950359e+00]	 9.9692106e-02
  64	 1.9682302e+00	 1.3455361e-01	 1.9998867e+00	 1.4271916e-01	[ 1.9980699e+00]	 4.9485683e-02
  65	 1.9704528e+00	 1.3516658e-01	 2.0022396e+00	 1.4337158e-01	[ 2.0009726e+00]	 5.0147057e-02
  66	 1.9721412e+00	 1.3602121e-01	 2.0039151e+00	 1.4426668e-01	[ 2.0017517e+00]	 5.6398153e-02
  67	 1.9750971e+00	 1.3693360e-01	 2.0072881e+00	 1.4548444e-01	[ 2.0061976e+00]	 4.9073935e-02
  68	 1.9807405e+00	 1.3733776e-01	 2.0130174e+00	 1.4633545e-01	[ 2.0114080e+00]	 5.0645828e-02
  69	 1.9928830e+00	 1.3686588e-01	 2.0253498e+00	 1.4688553e-01	[ 2.0202572e+00]	 5.2494049e-02
  70	 2.0026162e+00	 1.3592680e-01	 2.0351121e+00	 1.4628464e-01	[ 2.0264247e+00]	 5.0454855e-02
  71	 2.0047046e+00	 1.3476286e-01	 2.0370080e+00	 1.4507733e-01	[ 2.0265586e+00]	 9.8357916e-02
  72	 2.0109425e+00	 1.3406499e-01	 2.0430397e+00	 1.4447846e-01	[ 2.0278576e+00]	 4.8907042e-02
  73	 2.0130621e+00	 1.3282859e-01	 2.0446668e+00	 1.4324185e-01	  2.0263547e+00 	 4.9330950e-02
  74	 2.0131139e+00	 1.3287819e-01	 2.0448288e+00	 1.4328687e-01	  2.0263269e+00 	 1.0233808e-01
  75	 2.0131544e+00	 1.3293350e-01	 2.0449304e+00	 1.4333221e-01	  2.0266252e+00 	 5.1680088e-02
  76	 2.0135699e+00	 1.3272271e-01	 2.0454761e+00	 1.4308010e-01	[ 2.0281096e+00]	 1.0418606e-01
  77	 2.0148359e+00	 1.3207931e-01	 2.0469069e+00	 1.4235418e-01	[ 2.0311314e+00]	 5.0372124e-02
  78	 2.0148547e+00	 1.3180009e-01	 2.0469541e+00	 1.4206883e-01	[ 2.0316890e+00]	 2.0574522e-01
  79	 2.0173385e+00	 1.3017550e-01	 2.0496234e+00	 1.4028087e-01	[ 2.0366657e+00]	 4.8933029e-02
  80	 2.0217960e+00	 1.3020845e-01	 2.0549632e+00	 1.4018027e-01	[ 2.0389509e+00]	 2.0260024e-01
  81	 2.0309064e+00	 1.2847215e-01	 2.0642039e+00	 1.3832539e-01	[ 2.0464791e+00]	 4.9319744e-02
