Executing stage: GPzInformer @ 2024-08-29 13:12:14.051592
Inserting handle into data store.  output_col_remapper_1: ./output_col_remapper_1.pq, inform_GPz
ngal: 30953
training model...
Iter	 logML/n 		 Train RMSE		 Train RMSE/n		 Valid RMSE		 Valid MLL		 Time    
   1	-3.7885760e-01	 3.5257985e-01	-3.7093844e-01	 3.5548920e-01	[-3.6746488e-01]	 4.8391104e-01
   2	-2.3258878e-01	 2.6569622e-01	-2.0423755e-01	 2.6292389e-01	[-2.0048700e-01]	 4.0912199e-01
   3	-2.2377561e-01	 2.5756812e-01	-2.0083231e-01	 2.5510758e-01	[-1.9801087e-01]	 2.6442409e-01
   4	-1.4540951e-01	 2.5765192e-01	-1.1575890e-01	 2.5547612e-01	[-1.1038144e-01]	 1.3249421e-01
   5	-1.0590593e-01	 2.5829054e-01	-6.5483124e-02	 2.5895921e-01	[-5.2184194e-02]	 1.3716817e-01
   6	-7.8352447e-02	 2.5792868e-01	-5.3333279e-02	 2.6070104e-01	[-4.6206275e-02]	 1.3554883e-01
   7	-7.3782221e-02	 2.5901284e-01	-4.9691429e-02	 2.6315211e-01	[-4.2682506e-02]	 1.3703990e-01
   8	-6.1369667e-02	 2.6150883e-01	-3.9569264e-02	 2.7016846e-01	[-3.4294130e-02]	 1.4555717e-01
   9	-1.4250788e-02	 2.5241087e-01	 3.5386139e-03	 2.6872671e-01	[-2.9943951e-05]	 1.4030695e-01
  10	 8.3007572e-02	 2.3771140e-01	 9.9400334e-02	 2.5419144e-01	[ 9.1061437e-02]	 1.5489292e-01
  11	 1.5786852e-01	 2.3225618e-01	 1.7456438e-01	 2.4722726e-01	[ 1.6423688e-01]	 3.0535007e-01
  12	 2.4111651e-01	 2.3153240e-01	 2.5496968e-01	 2.3981409e-01	[ 2.3807845e-01]	 1.3647199e-01
  13	 3.1253504e-01	 2.3530457e-01	 3.2638763e-01	 2.4207315e-01	[ 3.0740652e-01]	 1.3920903e-01
  14	 3.5182729e-01	 2.3674774e-01	 3.6744712e-01	 2.4557179e-01	[ 3.4424968e-01]	 1.3831210e-01
  15	 3.5760726e-01	 2.3569470e-01	 3.7341139e-01	 2.4506369e-01	[ 3.5025894e-01]	 1.3254499e-01
  16	 3.7002920e-01	 2.3475254e-01	 3.8586658e-01	 2.4435608e-01	[ 3.6273638e-01]	 1.3099909e-01
  17	 4.7108550e-01	 2.3004155e-01	 4.8605726e-01	 2.3979798e-01	[ 4.6425989e-01]	 1.3786697e-01
  18	 5.6268072e-01	 2.3161999e-01	 5.7672160e-01	 2.4003912e-01	[ 5.6170985e-01]	 1.3430905e-01
  19	 5.8632950e-01	 2.3338211e-01	 6.0124005e-01	 2.4158321e-01	[ 5.8547815e-01]	 1.3311124e-01
  20	 5.9919692e-01	 2.3331058e-01	 6.1416424e-01	 2.4101912e-01	[ 6.0007456e-01]	 1.3431811e-01
  21	 6.7082993e-01	 2.3319877e-01	 6.8686363e-01	 2.3921609e-01	[ 6.7337933e-01]	 1.3469410e-01
  22	 7.1808649e-01	 2.3447429e-01	 7.3399211e-01	 2.3983275e-01	[ 7.1983586e-01]	 1.3581181e-01
  23	 7.3936408e-01	 2.3454463e-01	 7.5587271e-01	 2.3998118e-01	[ 7.3789006e-01]	 1.3521504e-01
  24	 7.4291769e-01	 2.3720141e-01	 7.5839994e-01	 2.4227395e-01	[ 7.4436003e-01]	 1.3433790e-01
  25	 7.4676293e-01	 2.3671490e-01	 7.6283473e-01	 2.4193215e-01	[ 7.4678648e-01]	 1.4382195e-01
  26	 7.4813852e-01	 2.3740632e-01	 7.6413350e-01	 2.4255985e-01	[ 7.4881086e-01]	 1.3822722e-01
  27	 7.4975847e-01	 2.4154866e-01	 7.6515413e-01	 2.4625011e-01	[ 7.5464302e-01]	 1.3236785e-01
  28	 7.5279716e-01	 2.4126886e-01	 7.6801991e-01	 2.4590377e-01	[ 7.5760840e-01]	 1.3610601e-01
  29	 7.5449999e-01	 2.4216512e-01	 7.6939931e-01	 2.4657661e-01	[ 7.6036997e-01]	 1.5270090e-01
  30	 7.5957779e-01	 2.4299705e-01	 7.7394896e-01	 2.4699096e-01	[ 7.6731180e-01]	 1.4676571e-01
  31	 7.6751457e-01	 2.4464414e-01	 7.8134170e-01	 2.4791651e-01	[ 7.7788073e-01]	 1.3340497e-01
  32	 7.7094014e-01	 2.5004327e-01	 7.8443057e-01	 2.5226631e-01	[ 7.8416450e-01]	 2.7769899e-01
  33	 7.8800504e-01	 2.4586959e-01	 8.0183582e-01	 2.4672574e-01	[ 8.0659445e-01]	 2.7562714e-01
  34	 8.1785618e-01	 2.4018994e-01	 8.3150445e-01	 2.4139752e-01	[ 8.3480140e-01]	 1.3279629e-01
  35	 8.5631852e-01	 2.3725513e-01	 8.7073897e-01	 2.4014003e-01	[ 8.6969849e-01]	 1.5327001e-01
  36	 8.8624845e-01	 2.3327280e-01	 9.0164718e-01	 2.3740439e-01	[ 8.9147089e-01]	 2.6949382e-01
  37	 8.8925791e-01	 2.4021275e-01	 9.0492422e-01	 2.4395943e-01	[ 9.0094991e-01]	 1.4141107e-01
  38	 8.9187303e-01	 2.3668978e-01	 9.0737466e-01	 2.4048681e-01	[ 9.0101295e-01]	 1.4730906e-01
