Executing stage: GPzInformer @ 2024-06-17 17:25:36.257665
Inserting handle into data store.  output_col_remapper_1: ./output_col_remapper_1.pq, inform_GPz
ngal: 1133
training model...
Iter	 logML/n 		 Train RMSE		 Train RMSE/n		 Valid RMSE		 Valid MLL		 Time    
   1	 9.7432741e-01	 7.6504186e-02	 1.1651074e+00	 9.3391663e-02	[ 1.0826092e+00]	 1.7121077e-02
   2	 1.0936380e+00	 6.4569157e-02	 1.3397920e+00	 1.8881498e-01	  1.0196813e+00 	 6.8271160e-03
   3	 1.1159360e+00	 6.1720767e-02	 1.3987543e+00	 1.5907510e-01	  1.0275364e+00 	 6.8769455e-03
   4	 1.1530268e+00	 5.9332828e-02	 1.4337478e+00	 8.7803681e-02	[ 1.0922442e+00]	 6.9172382e-03
   5	 1.1794383e+00	 5.7767603e-02	 1.4560977e+00	 1.3774654e-01	  1.0909682e+00 	 6.9701672e-03
   6	 1.1938111e+00	 5.6834559e-02	 1.4638161e+00	 1.5634402e-01	  1.0404002e+00 	 7.1291924e-03
   7	 1.2030013e+00	 5.6222382e-02	 1.4713139e+00	 1.4212230e-01	  1.0362672e+00 	 7.0183277e-03
   8	 1.2139208e+00	 5.5472937e-02	 1.4809079e+00	 1.2263557e-01	  1.0176308e+00 	 7.0319176e-03
   9	 1.2241847e+00	 5.4751386e-02	 1.4891905e+00	 1.1038026e-01	  1.0237347e+00 	 6.9992542e-03
  10	 1.2324672e+00	 5.4230863e-02	 1.4969130e+00	 1.1555401e-01	  9.9333801e-01 	 7.1291924e-03
  11	 1.2419472e+00	 5.3562407e-02	 1.5083161e+00	 1.1961485e-01	  9.4296248e-01 	 7.0819855e-03
  12	 1.2493126e+00	 5.3186673e-02	 1.5154009e+00	 1.1894127e-01	  9.0607847e-01 	 7.1501732e-03
  13	 1.2558499e+00	 5.2768602e-02	 1.5212559e+00	 1.2275768e-01	  8.8875961e-01 	 7.1227551e-03
  14	 1.2670171e+00	 5.2234090e-02	 1.5347374e+00	 1.2991159e-01	  8.2691301e-01 	 7.0676804e-03
  15	 1.2752770e+00	 5.1832772e-02	 1.5436485e+00	 1.3496372e-01	  8.0503724e-01 	 7.3080063e-03
  16	 1.2819763e+00	 5.1498806e-02	 1.5538242e+00	 1.3571607e-01	  7.9078329e-01 	 7.1978569e-03
  17	 1.2875074e+00	 5.1194143e-02	 1.5592114e+00	 1.4104066e-01	  7.8390855e-01 	 7.3249340e-03
  18	 1.2943615e+00	 5.0830963e-02	 1.5662494e+00	 1.4333555e-01	  7.8135502e-01 	 7.2581768e-03
  19	 1.3016401e+00	 5.0417311e-02	 1.5730435e+00	 1.4465157e-01	  7.6594180e-01 	 7.0581436e-03
  20	 1.3084362e+00	 4.9996975e-02	 1.5811188e+00	 1.5135725e-01	  7.3533981e-01 	 7.3142052e-03
  21	 1.3144736e+00	 4.9672190e-02	 1.5861021e+00	 1.6384588e-01	  7.1345855e-01 	 7.0838928e-03
  22	 1.3193076e+00	 4.9415325e-02	 1.5883478e+00	 1.6057081e-01	  7.2587717e-01 	 7.1396828e-03
  23	 1.3250233e+00	 4.9019015e-02	 1.5933104e+00	 1.6118301e-01	  7.2011424e-01 	 7.0781708e-03
  24	 1.3305931e+00	 4.8598730e-02	 1.5998255e+00	 1.7828028e-01	  7.0900288e-01 	 7.0657730e-03
  25	 1.3338814e+00	 4.8406466e-02	 1.6066963e+00	 2.2908044e-01	  6.8690573e-01 	 7.1878433e-03
  26	 1.3392193e+00	 4.8093443e-02	 1.6101485e+00	 2.2899626e-01	  6.9912330e-01 	 7.0650578e-03
  27	 1.3417979e+00	 4.7983372e-02	 1.6118233e+00	 2.2044713e-01	  6.8516468e-01 	 7.1732998e-03
  28	 1.3450635e+00	 4.7861267e-02	 1.6146194e+00	 2.2520449e-01	  6.6161664e-01 	 7.0581436e-03
  29	 1.3503790e+00	 4.7721518e-02	 1.6189830e+00	 2.4177299e-01	  6.3493793e-01 	 7.0948601e-03
  30	 1.3542743e+00	 4.7525998e-02	 1.6237798e+00	 2.5492838e-01	  5.5921582e-01 	 7.0700645e-03
  31	 1.3577454e+00	 4.7308221e-02	 1.6266768e+00	 2.5886991e-01	  5.4284521e-01 	 7.0400238e-03
  32	 1.3609640e+00	 4.7121968e-02	 1.6292549e+00	 2.6852949e-01	  5.2894843e-01 	 7.0750713e-03
  33	 1.3643262e+00	 4.6916754e-02	 1.6331078e+00	 2.8647699e-01	  5.0728715e-01 	 7.2357655e-03
  34	 1.3681585e+00	 4.6670574e-02	 1.6378078e+00	 3.1389529e-01	  4.7503267e-01 	 7.6000690e-03
  35	 1.3708985e+00	 4.6544186e-02	 1.6411309e+00	 3.3119034e-01	  4.4322843e-01 	 7.3828697e-03
  36	 1.3733211e+00	 4.6435168e-02	 1.6427705e+00	 3.3009038e-01	  4.3809535e-01 	 7.4019432e-03
  37	 1.3773770e+00	 4.6277310e-02	 1.6456198e+00	 3.3392325e-01	  4.4173652e-01 	 7.0681572e-03
  38	 1.3802865e+00	 4.6128688e-02	 1.6495009e+00	 3.6796569e-01	  3.9776001e-01 	 7.2648525e-03
  39	 1.3842494e+00	 4.5917407e-02	 1.6535481e+00	 4.0380447e-01	  3.7562884e-01 	 7.1220398e-03
  40	 1.3883870e+00	 4.5678727e-02	 1.6583946e+00	 4.6497514e-01	  3.4019523e-01 	 7.1671009e-03
  41	 1.3918857e+00	 4.5470991e-02	 1.6627176e+00	 5.0740909e-01	  3.1714281e-01 	 7.1370602e-03
  42	 1.3953228e+00	 4.5302075e-02	 1.6660143e+00	 5.5190772e-01	  2.9154218e-01 	 7.0641041e-03
  43	 1.3992903e+00	 4.5093965e-02	 1.6696962e+00	 5.9584124e-01	  2.5952088e-01 	 7.1427822e-03
  44	 1.4021659e+00	 4.4961790e-02	 1.6718326e+00	 6.1111977e-01	  2.3087537e-01 	 7.0850849e-03
  45	 1.4047361e+00	 4.4832535e-02	 1.6743874e+00	 6.1734262e-01	  2.0187621e-01 	 7.1630478e-03
  46	 1.4083359e+00	 4.4660521e-02	 1.6777639e+00	 5.9766525e-01	  1.6873327e-01 	 7.1170330e-03
  47	 1.4108070e+00	 4.4535895e-02	 1.6809534e+00	 5.7967801e-01	  1.3265840e-01 	 7.0459843e-03
  48	 1.4134784e+00	 4.4395894e-02	 1.6830595e+00	 5.6342078e-01	  1.0565444e-01 	 7.0939064e-03
  49	 1.4155250e+00	 4.4298130e-02	 1.6846826e+00	 5.6427455e-01	  8.6721173e-02 	 6.9410801e-03
  50	 1.4183594e+00	 4.4168849e-02	 1.6874186e+00	 5.5850441e-01	  7.3874903e-02 	 7.1730614e-03
  51	 1.4190811e+00	 4.4152942e-02	 1.6887608e+00	 5.5256000e-01	  9.1174175e-02 	 7.0221424e-03
  52	 1.4212080e+00	 4.4028825e-02	 1.6907444e+00	 5.5002908e-01	  7.6632083e-02 	 7.0106983e-03
  53	 1.4220339e+00	 4.3988340e-02	 1.6914218e+00	 5.5034809e-01	  7.2519950e-02 	 6.9577694e-03
  54	 1.4234003e+00	 4.3923942e-02	 1.6930037e+00	 5.4612636e-01	  6.5715452e-02 	 6.9398880e-03
  55	 1.4251905e+00	 4.3867175e-02	 1.6952641e+00	 5.5488400e-01	  4.0094751e-02 	 7.5619221e-03
  56	 1.4271969e+00	 4.3760238e-02	 1.6974038e+00	 5.5311038e-01	  2.7266725e-02 	 7.3628426e-03
  57	 1.4289834e+00	 4.3676751e-02	 1.6990984e+00	 5.6263961e-01	  9.7084197e-03 	 7.2011948e-03
  58	 1.4306514e+00	 4.3614127e-02	 1.7006763e+00	 5.8147444e-01	 -2.3297644e-02 	 7.2920322e-03
  59	 1.4317020e+00	 4.3603411e-02	 1.7015363e+00	 5.8901379e-01	 -4.4729684e-02 	 7.1327686e-03
  60	 1.4332606e+00	 4.3525978e-02	 1.7028771e+00	 5.9750134e-01	 -6.7882675e-02 	 7.2669983e-03
  61	 1.4344858e+00	 4.3477598e-02	 1.7040205e+00	 6.0239365e-01	 -9.4003927e-02 	 6.9530010e-03
  62	 1.4356853e+00	 4.3435924e-02	 1.7051594e+00	 6.0569774e-01	 -1.2397096e-01 	 6.9782734e-03
  63	 1.4380448e+00	 4.3344465e-02	 1.7075142e+00	 6.0515613e-01	 -1.8258780e-01 	 6.9649220e-03
  64	 1.4395329e+00	 4.3310025e-02	 1.7092818e+00	 5.9615566e-01	 -2.9299726e-01 	 7.1673393e-03
  65	 1.4419190e+00	 4.3200505e-02	 1.7110223e+00	 5.8465471e-01	 -2.7124524e-01 	 7.0030689e-03
  66	 1.4431612e+00	 4.3149929e-02	 1.7119911e+00	 5.7680828e-01	 -2.6398065e-01 	 7.0047379e-03
  67	 1.4450919e+00	 4.3083252e-02	 1.7136095e+00	 5.6314628e-01	 -2.6665081e-01 	 6.9351196e-03
  68	 1.4463615e+00	 4.3060738e-02	 1.7148536e+00	 5.1893649e-01	 -2.5524192e-01 	 6.9251060e-03
  69	 1.4487239e+00	 4.2940083e-02	 1.7172435e+00	 5.2628574e-01	 -3.0958745e-01 	 6.9749355e-03
  70	 1.4498909e+00	 4.2879357e-02	 1.7181312e+00	 5.3545913e-01	 -3.3030897e-01 	 6.8578720e-03
  71	 1.4513820e+00	 4.2807068e-02	 1.7194707e+00	 5.4514537e-01	 -3.6465720e-01 	 7.1890354e-03
  72	 1.4527043e+00	 4.2747708e-02	 1.7206351e+00	 5.3659372e-01	 -3.5668202e-01 	 6.9789886e-03
  73	 1.4540612e+00	 4.2679693e-02	 1.7219630e+00	 5.4536908e-01	 -3.5465810e-01 	 7.0829391e-03
  74	 1.4548215e+00	 4.2655156e-02	 1.7222449e+00	 5.4931145e-01	 -3.2361826e-01 	 6.9539547e-03
  75	 1.4559376e+00	 4.2620267e-02	 1.7225636e+00	 5.4722101e-01	 -2.6622151e-01 	 6.9680214e-03
  76	 1.4571793e+00	 4.2578719e-02	 1.7233764e+00	 5.6074015e-01	 -2.4987017e-01 	 7.2019100e-03
  77	 1.4587606e+00	 4.2520434e-02	 1.7245466e+00	 5.7552287e-01	 -2.3897753e-01 	 7.1671009e-03
  78	 1.4609058e+00	 4.2439714e-02	 1.7267126e+00	 6.1060564e-01	 -2.9322489e-01 	 7.3158741e-03
  79	 1.4627176e+00	 4.2371882e-02	 1.7281632e+00	 6.0599139e-01	 -2.9573981e-01 	 7.1299076e-03
  80	 1.4642574e+00	 4.2306210e-02	 1.7295837e+00	 6.0733715e-01	 -3.2567454e-01 	 7.3139668e-03
  81	 1.4664321e+00	 4.2217477e-02	 1.7317224e+00	 6.0475360e-01	 -3.6396644e-01 	 7.0261955e-03
  82	 1.4674393e+00	 4.2144428e-02	 1.7336057e+00	 6.2616182e-01	 -4.2004196e-01 	 6.9031715e-03
  83	 1.4686086e+00	 4.2086831e-02	 1.7346069e+00	 6.2427579e-01	 -4.1156331e-01 	 6.9558620e-03
  84	 1.4693791e+00	 4.2057932e-02	 1.7351647e+00	 6.2136639e-01	 -4.0535826e-01 	 6.9518089e-03
  85	 1.4704084e+00	 4.2013647e-02	 1.7361062e+00	 6.2343236e-01	 -4.0933840e-01 	 6.9518089e-03
  86	 1.4706993e+00	 4.2031701e-02	 1.7366356e+00	 6.1364268e-01	 -3.8463310e-01 	 6.9539547e-03
  87	 1.4722086e+00	 4.1940499e-02	 1.7378449e+00	 6.2194422e-01	 -4.0578768e-01 	 6.8609715e-03
  88	 1.4731434e+00	 4.1902488e-02	 1.7384333e+00	 6.2383606e-01	 -4.1019105e-01 	 6.9079399e-03
  89	 1.4742513e+00	 4.1863990e-02	 1.7392511e+00	 6.2312649e-01	 -4.0641349e-01 	 6.8562031e-03
  90	 1.4757924e+00	 4.1806300e-02	 1.7405737e+00	 6.1792279e-01	 -4.0061586e-01 	 6.8752766e-03
  91	 1.4766276e+00	 4.1751354e-02	 1.7421081e+00	 5.9139208e-01	 -3.8584542e-01 	 6.8979263e-03
