Executing stage: GPzInformer @ 2024-08-02 00:06:07.751211
Inserting handle into data store.  output_col_remapper_1: ./output_col_remapper_1.pq, inform_GPz
ngal: 38385
training model...
Iter	 logML/n 		 Train RMSE		 Train RMSE/n		 Valid RMSE		 Valid MLL		 Time    
   1	 2.2492433e-01	 1.8674980e-01	 2.3764096e-01	 1.7831053e-01	[ 2.6904279e-01]	 1.1732461e+00
   2	 3.1415526e-01	 1.7564888e-01	 3.2830445e-01	 1.6406221e-01	[ 3.9362342e-01]	 5.2880311e-01
   3	 3.2407205e-01	 1.7012229e-01	 3.4033028e-01	 1.5947505e-01	[ 4.1794722e-01]	 2.7188563e-01
   4	 3.7151572e-01	 1.6541145e-01	 3.8718328e-01	 1.5553674e-01	[ 4.4531795e-01]	 2.6296210e-01
   5	 3.9418057e-01	 1.6131803e-01	 4.1036535e-01	 1.5272421e-01	[ 4.6383208e-01]	 2.6246905e-01
   6	 4.1533729e-01	 1.5845102e-01	 4.3016487e-01	 1.4928503e-01	[ 4.8877078e-01]	 2.6416111e-01
   7	 4.2232102e-01	 1.5747202e-01	 4.3593941e-01	 1.4953061e-01	[ 4.9259464e-01]	 2.6358509e-01
   8	 4.3085031e-01	 1.5631047e-01	 4.4379383e-01	 1.4878217e-01	[ 4.9600640e-01]	 2.6873589e-01
   9	 4.3616617e-01	 1.5550694e-01	 4.4844987e-01	 1.4835074e-01	[ 4.9803800e-01]	 2.7489805e-01
  10	 4.4189301e-01	 1.5472875e-01	 4.5330998e-01	 1.4733765e-01	[ 5.0474254e-01]	 2.6973176e-01
  11	 4.4702682e-01	 1.5412250e-01	 4.5749221e-01	 1.4627344e-01	[ 5.1046175e-01]	 2.7105784e-01
  12	 4.5219087e-01	 1.5342344e-01	 4.6183412e-01	 1.4518629e-01	[ 5.1720265e-01]	 2.7127385e-01
  13	 4.5532302e-01	 1.5303458e-01	 4.6456884e-01	 1.4450322e-01	[ 5.2201723e-01]	 2.7344823e-01
  14	 4.5931846e-01	 1.5251567e-01	 4.6827043e-01	 1.4404334e-01	[ 5.2486398e-01]	 2.7074623e-01
  15	 4.6291775e-01	 1.5205083e-01	 4.7180687e-01	 1.4344319e-01	[ 5.3207074e-01]	 2.7173495e-01
  16	 4.6690663e-01	 1.5158590e-01	 4.7575297e-01	 1.4370234e-01	  5.3194552e-01 	 2.6873088e-01
  17	 4.6892709e-01	 1.5136634e-01	 4.7768123e-01	 1.4353304e-01	[ 5.3247700e-01]	 2.6806808e-01
  18	 4.7218895e-01	 1.5099907e-01	 4.8103064e-01	 1.4298315e-01	[ 5.3637656e-01]	 2.6490402e-01
  19	 4.7802431e-01	 1.5066968e-01	 4.8753401e-01	 1.4095627e-01	[ 5.4845389e-01]	 2.6623511e-01
  20	 6.0042439e-01	 1.4054640e-01	 6.1273628e-01	 1.3319713e-01	[ 6.3904866e-01]	 5.3612494e-01
  21	 6.0061728e-01	 1.4589797e-01	 6.1192177e-01	 1.3722631e-01	  6.3053716e-01 	 2.7014589e-01
  22	 7.4317851e-01	 1.3512582e-01	 7.5608764e-01	 1.2852788e-01	[ 7.8010086e-01]	 8.2606006e-01
  23	 8.1526386e-01	 1.2857799e-01	 8.3020237e-01	 1.2298616e-01	[ 8.5511727e-01]	 5.4627109e-01
  24	 9.6355473e-01	 1.3233411e-01	 9.7740738e-01	 1.2454935e-01	[ 9.9418647e-01]	 2.7071595e-01
  25	 1.0326175e+00	 1.3694462e-01	 1.0458268e+00	 1.2965309e-01	[ 1.0553901e+00]	 2.7259493e-01
  26	 1.2208056e+00	 1.3083501e-01	 1.2361375e+00	 1.2250543e-01	[ 1.2367280e+00]	 2.6487088e-01
  27	 1.2706669e+00	 1.3133696e-01	 1.2849763e+00	 1.2675437e-01	[ 1.2950472e+00]	 2.6593518e-01
  28	 1.4243625e+00	 1.2449499e-01	 1.4404570e+00	 1.1872909e-01	[ 1.4301850e+00]	 2.6907325e-01
  29	 1.5232618e+00	 1.2476681e-01	 1.5391279e+00	 1.1796637e-01	[ 1.5213972e+00]	 2.6882911e-01
  30	 1.6042697e+00	 1.2292156e-01	 1.6201755e+00	 1.1636967e-01	[ 1.6042131e+00]	 2.6752996e-01
  31	 1.7508096e+00	 1.2330266e-01	 1.7694952e+00	 1.1531727e-01	[ 1.7343651e+00]	 2.6794219e-01
  32	 1.8726261e+00	 1.2176326e-01	 1.8887335e+00	 1.1549305e-01	[ 1.8704027e+00]	 2.7172208e-01
  33	 1.9866320e+00	 1.2254387e-01	 2.0033963e+00	 1.1520429e-01	[ 1.9693307e+00]	 2.7116179e-01
  34	 2.0825926e+00	 1.2171220e-01	 2.0988349e+00	 1.1415030e-01	[ 2.0545854e+00]	 2.7469397e-01
  35	 2.1646844e+00	 1.1939241e-01	 2.1806459e+00	 1.1167666e-01	[ 2.1253080e+00]	 2.7353168e-01
  36	 2.2252602e+00	 1.1856763e-01	 2.2411554e+00	 1.1048242e-01	[ 2.1793571e+00]	 2.7400661e-01
  37	 2.2661139e+00	 1.2218267e-01	 2.2825987e+00	 1.1223056e-01	[ 2.2068492e+00]	 2.7431703e-01
  38	 2.3145575e+00	 1.1905489e-01	 2.3308865e+00	 1.0965622e-01	[ 2.2480327e+00]	 2.9728413e-01
  39	 2.3477756e+00	 1.1825855e-01	 2.3643202e+00	 1.0906209e-01	[ 2.2596510e+00]	 2.7792311e-01
  40	 2.3832239e+00	 1.1833383e-01	 2.3996775e+00	 1.0908141e-01	[ 2.2781268e+00]	 2.7910495e-01
